timestamp,node_id,count,temperature,humidity
2025-06-21 14:12:11,178,3884,32.16,38.63
2025-06-21 14:12:19,0,3987,32.2,39.14
2025-06-21 14:12:31,178,3885,32.16,38.59
2025-06-21 14:12:39,0,3988,32.2,39.17
2025-06-21 14:12:51,178,3886,32.18,38.76
2025-06-21 14:12:59,0,3989,32.2,39.17
2025-06-21 14:13:11,178,3887,32.19,38.76
2025-06-21 14:13:20,0,3990,32.4,39.21
2025-06-21 14:13:32,178,3888,32.22,38.83
2025-06-21 14:13:40,0,3991,32.8,39.28
2025-06-21 14:13:52,178,3889,32.22,38.7
2025-06-21 14:14:00,0,3992,32.8,39.34
2025-06-21 14:14:12,178,3890,32.23,38.59
2025-06-21 14:14:21,0,3993,32.6,39.34
2025-06-21 14:14:33,178,3891,32.22,38.8
2025-06-21 14:14:41,0,3994,32.6,39.45
2025-06-21 14:14:53,178,3892,32.23,38.87
2025-06-21 14:15:01,0,3995,32.5,39.48
2025-06-21 14:15:13,178,3893,32.23,38.87
2025-06-21 14:15:22,0,3996,32.8,39.51
2025-06-21 14:15:34,178,3894,32.27,38.8
2025-06-21 14:15:42,0,3997,32.6,39.55
2025-06-21 14:15:54,178,3895,32.3,38.76
2025-06-21 14:16:02,0,3998,32.8,39.55
2025-06-21 14:16:14,178,3896,32.29,38.66
2025-06-21 14:16:23,0,3999,32.8,39.65
2025-06-21 14:16:34,178,3897,32.27,38.56
2025-06-21 14:16:43,0,4000,32.6,39.65
2025-06-21 14:16:55,178,3898,32.3,38.49
2025-06-21 14:17:03,0,4001,32.11,39.65
2025-06-21 14:17:15,178,3899,32.29,38.53
2025-06-21 14:17:24,0,4002,32.9,39.65
2025-06-21 14:17:35,178,3900,32.27,38.46
2025-06-21 14:17:44,0,4003,32.11,39.61
2025-06-21 14:17:56,178,3901,32.3,38.36
2025-06-21 14:18:04,0,4004,32.12,39.55
2025-06-21 14:18:16,178,3902,32.31,38.25
2025-06-21 14:18:24,0,4005,32.12,39.51
2025-06-21 14:18:36,178,3903,32.27,38.5
2025-06-21 14:18:45,0,4006,32.12,39.45
2025-06-21 14:18:56,178,3904,32.3,38.25
2025-06-21 14:19:05,0,4007,32.13,39.41
2025-06-21 14:19:17,178,3905,32.3,38.25
2025-06-21 14:19:25,0,4008,32.13,39.38
2025-06-21 14:19:37,178,3906,32.33,38.25
2025-06-21 14:19:46,0,4009,32.12,39.31
2025-06-21 14:19:57,178,3907,32.3,38.25
2025-06-21 14:20:06,0,4010,32.15,39.24
2025-06-21 14:20:18,178,3908,32.3,38.5
2025-06-21 14:20:26,0,4011,32.13,39.28
2025-06-21 14:20:38,178,3909,32.3,37.98
2025-06-21 14:20:47,0,4012,32.13,39.24
2025-06-21 14:20:58,178,3910,32.3,37.98
2025-06-21 14:21:07,0,4013,32.12,39.17
2025-06-21 14:21:18,178,3911,32.3,37.84
2025-06-21 14:21:27,0,4014,32.13,39.11
2025-06-21 14:21:39,178,3912,32.33,37.77
2025-06-21 14:21:48,0,4015,32.15,39.4
2025-06-21 14:21:59,178,3913,32.34,37.77
2025-06-21 14:22:08,0,4016,32.12,38.94
2025-06-21 14:22:19,178,3914,32.33,37.71
2025-06-21 14:22:28,0,4017,32.13,38.94
2025-06-21 14:22:40,178,3915,32.33,37.67
2025-06-21 14:22:49,0,4018,32.16,38.9
2025-06-21 14:23:00,178,3916,32.33,37.74
2025-06-21 14:23:09,0,4019,32.18,38.9
2025-06-21 14:23:20,178,3917,32.34,37.81
2025-06-21 14:23:29,0,4020,32.19,38.9
2025-06-21 14:23:40,178,3918,32.36,37.77
2025-06-21 14:23:49,0,4021,32.19,38.87
2025-06-21 14:24:01,178,3919,32.37,37.77
2025-06-21 14:24:10,0,4022,32.22,38.87
2025-06-21 14:24:21,178,3920,32.37,37.71
2025-06-21 14:24:30,0,4023,32.19,38.87
2025-06-21 14:24:41,178,3921,32.37,37.77
2025-06-21 14:24:50,0,4024,32.19,38.8
2025-06-21 14:25:02,178,3922,32.37,37.77
2025-06-21 14:25:11,0,4025,32.19,38.8
2025-06-21 14:25:22,178,3923,32.34,37.77
2025-06-21 14:25:31,0,4026,32.16,38.8
2025-06-21 14:25:42,178,3924,32.37,37.88
2025-06-21 14:25:51,0,4027,32.18,38.83
2025-06-21 14:26:02,178,3925,32.37,37.98
2025-06-21 14:26:12,0,4028,32.19,38.83
2025-06-21 14:26:23,178,3926,32.4,37.91
2025-06-21 14:26:32,0,4029,32.19,38.87
2025-06-21 14:26:43,178,3927,32.4,37.91
2025-06-21 14:26:52,0,4030,32.18,38.87
2025-06-21 14:27:03,178,3928,32.41,37.91
2025-06-21 14:27:13,0,4031,32.22,38.94
2025-06-21 14:27:24,178,3929,32.41,37.95
2025-06-21 14:27:33,0,4032,32.18,38.87
2025-06-21 14:27:44,178,3930,32.4,38.5
2025-06-21 14:27:53,0,4033,32.22,38.9
2025-06-21 14:28:04,178,3931,32.41,38.8
2025-06-21 14:28:14,0,4034,32.23,39.0
2025-06-21 14:28:24,178,3932,32.4,38.18
2025-06-21 14:28:34,0,4035,32.23,39.0
2025-06-21 14:28:45,178,3933,32.41,38.5
2025-06-21 14:28:54,0,4036,32.25,39.7
2025-06-21 14:29:05,178,3934,32.41,38.25
2025-06-21 14:29:14,0,4037,32.25,39.11
2025-06-21 14:29:25,178,3935,32.43,38.32
2025-06-21 14:29:35,0,4038,32.25,39.14
2025-06-21 14:29:46,178,3936,32.44,38.73
2025-06-21 14:29:55,0,4039,32.26,39.14
2025-06-21 14:30:06,178,3937,32.45,38.66
2025-06-21 14:30:15,0,4040,32.27,39.28
2025-06-21 14:30:26,178,3938,32.44,38.49
2025-06-21 14:30:36,0,4041,32.26,39.38
2025-06-21 14:30:47,178,3939,32.48,38.73
2025-06-21 14:30:56,0,4042,32.26,39.48
2025-06-21 14:31:07,178,3940,32.43,38.66
2025-06-21 14:31:16,0,4043,32.26,39.61
2025-06-21 14:31:27,178,3941,32.45,38.53
2025-06-21 14:31:37,0,4044,32.26,39.68
2025-06-21 14:31:47,178,3942,32.45,38.73
2025-06-21 14:31:57,0,4045,32.27,39.75
2025-06-21 14:32:08,178,3943,32.43,38.8
2025-06-21 14:32:17,0,4046,32.26,39.95
2025-06-21 14:32:28,178,3944,32.45,39.0
2025-06-21 14:32:38,0,4047,32.27,39.95
2025-06-21 14:32:48,178,3945,32.48,39.4
2025-06-21 14:32:58,0,4048,32.29,40.2
2025-06-21 14:33:08,178,3946,32.48,39.0
2025-06-21 14:33:18,0,4049,32.27,40.16
2025-06-21 14:33:29,178,3947,32.48,39.21
2025-06-21 14:33:39,0,4050,32.29,40.19
2025-06-21 14:33:49,178,3948,32.48,39.55
2025-06-21 14:33:59,0,4051,32.33,40.29
2025-06-21 14:34:09,178,3949,32.47,39.34
2025-06-21 14:34:19,0,4052,32.31,40.33
2025-06-21 14:34:30,178,3950,32.52,39.82
2025-06-21 14:34:39,0,4053,32.31,40.43
2025-06-21 14:34:50,178,3951,32.51,39.68
2025-06-21 14:35:00,0,4054,32.31,40.46
2025-06-21 14:35:10,178,3952,32.52,39.68
2025-06-21 14:35:20,0,4055,32.33,40.46
2025-06-21 14:35:31,178,3953,32.51,39.61
2025-06-21 14:35:40,0,4056,32.33,40.5
2025-06-21 14:35:51,178,3954,32.51,39.95
2025-06-21 14:36:01,0,4057,32.34,40.53
2025-06-21 14:36:11,178,3955,32.52,40.9
2025-06-21 14:36:21,0,4058,32.34,40.53
2025-06-21 14:36:31,178,3956,32.51,40.12
2025-06-21 14:36:41,0,4059,32.34,40.56
2025-06-21 14:36:52,178,3957,32.5,40.36
2025-06-21 14:37:02,0,4060,32.33,40.6
2025-06-21 14:37:12,178,3958,32.51,40.29
2025-06-21 14:37:22,0,4061,32.34,40.63
2025-06-21 14:37:32,178,3959,32.54,40.36
2025-06-21 14:37:42,0,4062,32.36,40.66
2025-06-21 14:37:53,178,3960,32.54,40.16
2025-06-21 14:38:03,0,4063,32.36,40.7
2025-06-21 14:38:13,178,3961,32.51,40.46
2025-06-21 14:38:23,0,4064,32.36,40.66
2025-06-21 14:38:33,178,3962,32.51,40.53
2025-06-21 14:38:43,0,4065,32.36,40.66
2025-06-21 14:38:53,178,3963,32.51,40.39
2025-06-21 14:39:04,0,4066,32.4,40.8
2025-06-21 14:39:14,178,3964,32.54,40.36
2025-06-21 14:39:24,0,4067,32.37,40.77
2025-06-21 14:39:34,178,3965,32.48,40.22
2025-06-21 14:39:44,0,4068,32.37,41.4
2025-06-21 14:39:54,178,3966,32.5,40.36
2025-06-21 14:40:04,0,4069,32.38,41.24
2025-06-21 14:40:15,178,3967,32.51,40.36
2025-06-21 14:40:25,0,4070,32.36,41.14
2025-06-21 14:40:35,178,3968,32.48,40.36
2025-06-21 14:40:45,0,4071,32.36,41.14
2025-06-21 14:40:55,178,3969,32.51,40.36
2025-06-21 14:41:05,0,4072,32.37,41.17
2025-06-21 14:41:15,178,3970,32.51,40.36
2025-06-21 14:41:26,0,4073,32.37,41.2
2025-06-21 14:41:36,178,3971,32.52,40.33
2025-06-21 14:41:46,0,4074,32.37,41.17
2025-06-21 14:41:56,178,3972,32.52,40.29
2025-06-21 14:42:06,0,4075,32.37,41.17
2025-06-21 14:42:16,178,3973,32.51,40.43
2025-06-21 14:42:27,0,4076,32.41,41.17
2025-06-21 14:42:37,178,3974,32.55,40.5
2025-06-21 14:42:47,0,4077,32.4,41.1
2025-06-21 14:42:57,178,3975,32.56,40.39
2025-06-21 14:43:07,0,4078,32.41,41.1
2025-06-21 14:43:17,178,3976,32.55,40.29
2025-06-21 14:43:28,0,4079,32.41,41.7
2025-06-21 14:43:37,178,3977,32.58,40.16
2025-06-21 14:43:48,0,4080,32.44,41.7
2025-06-21 14:43:58,178,3978,32.58,40.16
2025-06-21 14:44:08,0,4081,32.44,40.97
2025-06-21 14:44:18,178,3979,32.61,40.16
2025-06-21 14:44:29,0,4082,32.44,40.97
2025-06-21 14:44:38,178,3980,32.59,40.19
2025-06-21 14:44:49,0,4083,32.47,40.97
2025-06-21 14:44:59,178,3981,32.62,40.16
2025-06-21 14:45:09,0,4084,32.44,40.97
2025-06-21 14:45:19,178,3982,32.65,40.26
2025-06-21 14:45:29,0,4085,32.45,40.9
2025-06-21 14:45:39,178,3983,32.68,40.36
2025-06-21 14:45:50,0,4086,32.48,40.87
2025-06-21 14:45:59,178,3984,32.68,40.26
2025-06-21 14:46:10,0,4087,32.48,40.83
2025-06-21 14:46:20,178,3985,32.63,40.29
2025-06-21 14:46:30,0,4088,32.47,40.83
2025-06-21 14:46:40,178,3986,32.66,40.26
2025-06-21 14:46:51,0,4089,32.52,40.8
2025-06-21 14:47:00,178,3987,32.68,40.22
2025-06-21 14:47:11,0,4090,32.51,40.8
2025-06-21 14:47:21,178,3988,32.69,40.22
2025-06-21 14:47:31,0,4091,32.54,40.83
2025-06-21 14:47:41,178,3989,32.72,40.16
2025-06-21 14:47:52,0,4092,32.54,40.83
2025-06-21 14:48:01,178,3990,32.72,40.9
2025-06-21 14:48:12,0,4093,32.52,40.8
2025-06-21 14:48:22,178,3991,32.69,40.9
2025-06-21 14:48:32,0,4094,32.51,40.8
2025-06-21 14:48:42,178,3992,32.68,40.5
2025-06-21 14:48:53,0,4095,32.54,40.8
2025-06-21 14:49:02,178,3993,32.69,40.77
2025-06-21 14:49:13,0,4096,32.56,40.77
2025-06-21 14:49:22,178,3994,32.62,40.46
2025-06-21 14:49:33,0,4097,32.5,40.9
2025-06-21 14:49:43,178,3995,32.58,40.29
2025-06-21 14:49:54,0,4098,32.45,41.14
2025-06-21 14:50:03,178,3996,32.56,40.29
2025-06-21 14:50:14,0,4099,32.43,40.29
2025-06-21 14:50:23,178,3997,32.52,39.75
2025-06-21 14:50:34,0,4100,32.4,39.85
2025-06-21 14:50:44,178,3998,32.48,39.0
2025-06-21 14:50:54,0,4101,32.33,39.34
2025-06-21 14:51:04,178,3999,32.34,38.73
2025-06-21 14:51:15,0,4102,32.31,38.97
2025-06-21 14:51:24,178,4000,32.27,38.36
2025-06-21 14:51:35,0,4103,32.3,38.7
2025-06-21 14:51:44,178,4001,32.19,38.8
2025-06-21 14:51:55,0,4104,32.19,38.36
2025-06-21 14:52:05,178,4002,32.12,37.81
2025-06-21 14:52:16,0,4105,32.11,38.5
2025-06-21 14:52:25,178,4003,31.94,37.91
2025-06-21 14:52:36,0,4106,32.8,37.95
2025-06-21 14:52:45,178,4004,31.87,37.77
2025-06-21 14:52:56,0,4107,32.4,37.77
2025-06-21 14:53:06,178,4005,31.86,37.71
2025-06-21 14:53:17,0,4108,32.4,37.6
2025-06-21 14:53:26,178,4006,31.77,37.43
2025-06-21 14:53:37,0,4109,31.95,37.43
2025-06-21 14:53:46,178,4007,31.76,37.36
2025-06-21 14:53:57,0,4110,31.91,37.26
2025-06-21 14:54:06,178,4008,31.68,37.9
2025-06-21 14:54:18,0,4111,31.86,37.9
2025-06-21 14:54:27,178,4009,31.61,37.9
2025-06-21 14:54:38,0,4112,31.81,36.95
2025-06-21 14:54:47,178,4010,31.58,36.78
2025-06-21 14:54:58,0,4113,31.79,36.88
2025-06-21 14:55:07,178,4011,31.5,36.81
2025-06-21 14:55:19,0,4114,31.72,36.68
2025-06-21 14:55:28,178,4012,31.45,36.68
2025-06-21 14:55:39,0,4115,31.73,36.54
2025-06-21 14:55:48,178,4013,31.41,36.54
2025-06-21 14:55:59,0,4116,31.66,36.4
2025-06-21 14:56:08,178,4014,31.36,36.5
2025-06-21 14:56:19,0,4117,31.65,36.26
2025-06-21 14:56:28,178,4015,31.33,36.33
2025-06-21 14:56:40,0,4118,31.62,36.6
2025-06-21 14:56:49,178,4016,31.33,36.19
2025-06-21 14:57:00,0,4119,31.54,35.95
2025-06-21 14:57:09,178,4017,31.33,35.95
2025-06-21 14:57:20,0,4120,31.56,35.78
2025-06-21 14:57:29,178,4018,31.33,35.71
2025-06-21 14:57:41,0,4121,31.51,35.68
2025-06-21 14:57:50,178,4019,31.3,35.78
2025-06-21 14:58:01,0,4122,31.51,35.54
2025-06-21 14:58:10,178,4020,31.23,35.64
2025-06-21 14:58:21,0,4123,31.48,35.43
2025-06-21 14:58:30,178,4021,31.2,35.64
2025-06-21 14:58:42,0,4124,31.45,35.33
2025-06-21 14:58:50,178,4022,31.2,35.29
2025-06-21 14:59:02,0,4125,31.38,35.23
2025-06-21 14:59:11,178,4023,31.12,35.43
2025-06-21 14:59:22,0,4126,31.4,35.16
2025-06-21 14:59:31,178,4024,31.4,35.9
2025-06-21 14:59:43,0,4127,31.41,35.2
2025-06-21 14:59:51,178,4025,31.4,35.5
2025-06-21 15:00:03,0,4128,31.37,34.81
2025-06-21 15:00:12,178,4026,31.5,35.16
2025-06-21 15:00:23,0,4129,31.36,34.81
2025-06-21 15:00:32,178,4027,31.4,34.95
2025-06-21 15:00:44,0,4130,31.33,34.67
2025-06-21 15:00:52,178,4028,31.5,34.67
2025-06-21 15:01:04,0,4131,31.3,34.53
2025-06-21 15:01:12,178,4029,31.1,34.7
2025-06-21 15:01:24,0,4132,31.27,34.39
2025-06-21 15:01:33,178,4030,30.97,34.6
2025-06-21 15:01:44,0,4133,31.27,34.25
2025-06-21 15:01:53,178,4031,31.1,34.39
2025-06-21 15:02:05,0,4134,31.23,34.25
2025-06-21 15:02:13,178,4032,30.98,34.43
2025-06-21 15:02:25,0,4135,31.23,34.15
2025-06-21 15:02:34,178,4033,30.95,34.32
2025-06-21 15:02:45,0,4136,31.2,34.4
2025-06-21 15:02:54,178,4034,30.91,34.18
2025-06-21 15:03:06,0,4137,31.23,33.9
2025-06-21 15:03:14,178,4035,30.9,34.4
2025-06-21 15:03:26,0,4138,31.2,33.9
2025-06-21 15:03:35,178,4036,30.91,33.97
2025-06-21 15:03:46,0,4139,31.19,33.76
2025-06-21 15:03:55,178,4037,30.87,34.4
2025-06-21 15:04:07,0,4140,31.16,33.63
2025-06-21 15:04:15,178,4038,30.88,33.73
2025-06-21 15:04:27,0,4141,31.16,33.56
2025-06-21 15:04:35,178,4039,30.88,33.63
2025-06-21 15:04:47,0,4142,31.16,33.49
2025-06-21 15:04:56,178,4040,30.81,33.59
2025-06-21 15:05:08,0,4143,31.11,33.38
2025-06-21 15:05:16,178,4041,30.81,33.42
2025-06-21 15:05:28,0,4144,31.6,33.28
2025-06-21 15:05:36,178,4042,30.87,33.42
2025-06-21 15:05:48,0,4145,31.11,33.17
2025-06-21 15:05:57,178,4043,30.87,33.14
2025-06-21 15:06:09,0,4146,31.4,33.28
2025-06-21 15:06:17,178,4044,30.81,33.0
2025-06-21 15:06:29,0,4147,31.0,33.7
2025-06-21 15:06:37,178,4045,30.76,32.93
2025-06-21 15:06:49,0,4148,31.0,33.0
2025-06-21 15:06:57,178,4046,30.76,32.86
2025-06-21 15:07:09,0,4149,30.98,32.89
2025-06-21 15:07:18,178,4047,30.69,32.65
2025-06-21 15:07:30,0,4150,30.98,32.93
2025-06-21 15:07:38,178,4048,30.69,32.79
2025-06-21 15:07:50,0,4151,30.91,32.79
2025-06-21 15:07:58,178,4049,30.66,32.72
2025-06-21 15:08:10,0,4152,30.88,32.65
2025-06-21 15:08:19,178,4050,30.63,32.75
2025-06-21 15:08:31,0,4153,30.87,32.65
2025-06-21 15:08:39,178,4051,30.58,32.68
2025-06-21 15:08:51,0,4154,30.8,32.51
2025-06-21 15:08:59,178,4052,30.58,32.54
2025-06-21 15:09:11,0,4155,30.8,32.43
2025-06-21 15:09:19,178,4053,30.56,32.43
2025-06-21 15:09:32,0,4156,30.75,32.36
2025-06-21 15:09:40,178,4054,30.51,32.51
2025-06-21 15:09:52,0,4157,30.73,32.29
2025-06-21 15:10:00,178,4055,30.52,32.36
2025-06-21 15:10:12,0,4158,30.76,32.22
2025-06-21 15:10:20,178,4056,30.5,32.36
2025-06-21 15:10:33,0,4159,30.72,32.22
2025-06-21 15:10:41,178,4057,30.56,32.22
2025-06-21 15:10:53,0,4160,30.68,32.8
2025-06-21 15:11:01,178,4058,30.48,32.15
2025-06-21 15:11:13,0,4161,30.65,32.22
2025-06-21 15:11:21,178,4059,30.5,32.15
2025-06-21 15:11:34,0,4162,30.65,32.5
2025-06-21 15:11:41,178,4060,30.48,32.15
2025-06-21 15:11:54,0,4163,30.62,32.1
2025-06-21 15:12:02,178,4061,30.47,32.1
2025-06-21 15:12:14,0,4164,30.63,31.87
2025-06-21 15:12:22,178,4062,30.48,31.84
2025-06-21 15:12:34,0,4165,30.62,31.87
2025-06-21 15:12:42,178,4063,30.44,32.1
2025-06-21 15:12:55,0,4166,30.62,31.8
2025-06-21 15:13:03,178,4064,30.41,31.77
2025-06-21 15:13:15,0,4167,30.63,31.73
2025-06-21 15:13:23,178,4065,30.4,31.8
2025-06-21 15:13:35,0,4168,30.63,31.66
2025-06-21 15:13:43,178,4066,30.37,31.8
2025-06-21 15:13:56,0,4169,30.58,31.59
2025-06-21 15:14:03,178,4067,30.3,31.73
2025-06-21 15:14:16,0,4170,30.59,31.52
2025-06-21 15:14:24,178,4068,30.3,31.7
2025-06-21 15:14:36,0,4171,30.55,31.49
2025-06-21 15:14:44,178,4069,30.33,31.8
2025-06-21 15:14:57,0,4172,30.54,31.45
2025-06-21 15:15:04,178,4070,30.3,31.7
2025-06-21 15:15:17,0,4173,30.51,31.49
2025-06-21 15:15:25,178,4071,30.3,31.73
2025-06-21 15:15:37,0,4174,30.52,31.38
2025-06-21 15:15:45,178,4072,30.29,31.84
2025-06-21 15:15:58,0,4175,30.48,31.45
2025-06-21 15:16:05,178,4073,30.27,31.52
2025-06-21 15:16:18,0,4176,30.51,31.31
2025-06-21 15:16:25,178,4074,30.31,31.59
2025-06-21 15:16:38,0,4177,30.48,31.24
2025-06-21 15:16:46,178,4075,30.25,31.31
2025-06-21 15:16:58,0,4178,30.43,31.24
2025-06-21 15:17:06,178,4076,30.26,31.52
2025-06-21 15:17:19,0,4179,30.45,31.24
2025-06-21 15:17:26,178,4077,30.27,31.59
2025-06-21 15:17:39,0,4180,30.44,31.24
2025-06-21 15:17:47,178,4078,30.22,31.45
2025-06-21 15:17:59,0,4181,30.44,31.17
2025-06-21 15:18:07,178,4079,30.26,31.31
2025-06-21 15:18:20,0,4182,30.43,31.1
2025-06-21 15:18:27,178,4080,30.23,31.45
2025-06-21 15:18:40,0,4183,30.48,31.1
2025-06-21 15:18:48,178,4081,30.22,31.1
2025-06-21 15:19:00,0,4184,30.4,31.3
2025-06-21 15:19:08,178,4082,30.25,31.1
2025-06-21 15:19:21,0,4185,30.43,31.3
2025-06-21 15:19:28,178,4083,30.22,30.99
2025-06-21 15:19:41,0,4186,30.37,31.1
2025-06-21 15:19:48,178,4084,30.19,30.89
2025-06-21 15:20:01,0,4187,30.38,31.3
2025-06-21 15:20:09,178,4085,30.19,30.89
2025-06-21 15:20:22,0,4188,30.37,30.92
2025-06-21 15:20:29,178,4086,30.19,30.67
2025-06-21 15:20:42,0,4189,30.37,30.81
2025-06-21 15:20:49,178,4087,30.19,30.81
2025-06-21 15:21:02,0,4190,30.36,30.78
2025-06-21 15:21:10,178,4088,30.16,30.81
2025-06-21 15:21:23,0,4191,30.33,30.89
2025-06-21 15:21:30,178,4089,30.18,30.81
2025-06-21 15:21:43,0,4192,30.38,30.67
2025-06-21 15:21:50,178,4090,30.13,30.57
2025-06-21 15:22:03,0,4193,30.36,30.6
2025-06-21 15:22:10,178,4091,30.13,30.6
2025-06-21 15:22:23,0,4194,30.29,30.6
2025-06-21 15:22:31,178,4092,30.11,30.5
2025-06-21 15:22:44,0,4195,30.3,30.53
2025-06-21 15:22:51,178,4093,30.8,30.67
2025-06-21 15:23:04,0,4196,30.31,30.5
2025-06-21 15:23:11,178,4094,30.9,30.6
2025-06-21 15:23:24,0,4197,30.3,30.46
2025-06-21 15:23:32,178,4095,30.9,30.43
2025-06-21 15:23:45,0,4198,30.27,30.39
2025-06-21 15:23:52,178,4096,30.8,30.39
2025-06-21 15:24:05,0,4199,30.27,30.39
2025-06-21 15:24:12,178,4097,30.15,30.39
2025-06-21 15:24:25,0,4200,30.26,30.39
2025-06-21 15:24:32,178,4098,30.8,30.11
2025-06-21 15:24:46,0,4201,30.26,30.32
2025-06-21 15:24:53,178,4099,30.1,30.25
2025-06-21 15:25:06,0,4202,30.33,30.28
2025-06-21 15:25:13,178,4100,30.5,30.21
2025-06-21 15:25:26,0,4203,30.26,30.18
2025-06-21 15:25:33,178,4101,30.1,30.18
2025-06-21 15:25:47,0,4204,30.27,30.28
2025-06-21 15:25:54,178,4102,29.94,30.18
2025-06-21 15:26:07,0,4205,30.27,30.18
2025-06-21 15:26:14,178,4103,29.98,30.18
2025-06-21 15:26:27,0,4206,30.27,30.11
2025-06-21 15:26:34,178,4104,30.0,30.14
2025-06-21 15:26:48,0,4207,30.26,30.7
2025-06-21 15:26:54,178,4105,29.95,30.32
2025-06-21 15:27:08,0,4208,30.3,30.11
2025-06-21 15:27:15,178,4106,30.1,30.18
2025-06-21 15:27:28,0,4209,30.25,30.4
2025-06-21 15:27:35,178,4107,30.0,30.7
2025-06-21 15:27:48,0,4210,30.19,30.11
2025-06-21 15:27:55,178,4108,29.98,29.96
2025-06-21 15:28:09,0,4211,30.19,30.18
2025-06-21 15:28:16,178,4109,29.97,30.4
2025-06-21 15:28:29,0,4212,30.19,30.11
2025-06-21 15:28:36,178,4110,29.91,30.4
2025-06-21 15:28:49,0,4213,30.22,30.18
2025-06-21 15:28:56,178,4111,30.6,29.96
2025-06-21 15:29:10,0,4214,30.33,30.25
2025-06-21 15:29:16,178,4112,30.15,30.46
2025-06-21 15:29:30,0,4215,30.44,30.57
2025-06-21 15:29:37,178,4113,30.2,31.24
2025-06-21 15:29:50,0,4216,30.51,31.52
2025-06-21 15:29:57,178,4114,30.34,30.89
2025-06-21 15:30:11,0,4217,30.61,31.56
2025-06-21 15:30:17,178,4115,30.45,30.74
2025-06-21 15:30:31,0,4218,30.66,31.73
2025-06-21 15:30:38,178,4116,30.52,31.1
2025-06-21 15:30:51,0,4219,30.72,31.73
2025-06-21 15:30:58,178,4117,30.55,31.8
2025-06-21 15:31:12,0,4220,30.75,31.8
2025-06-21 15:31:18,178,4118,30.56,31.24
2025-06-21 15:31:32,0,4221,30.75,31.1
2025-06-21 15:31:39,178,4119,30.58,31.91
2025-06-21 15:31:52,0,4222,30.73,31.56
2025-06-21 15:31:59,178,4120,30.61,32.58
2025-06-21 15:32:13,0,4223,30.76,31.84
2025-06-21 15:32:19,178,4121,30.61,33.7
2025-06-21 15:32:33,0,4224,30.77,32.4
2025-06-21 15:32:39,178,4122,30.59,33.21
2025-06-21 15:32:53,0,4225,30.76,33.14
2025-06-21 15:33:00,178,4123,30.58,33.7
2025-06-21 15:33:13,0,4226,30.75,33.35
2025-06-21 15:33:20,178,4124,30.51,33.76
2025-06-21 15:33:34,0,4227,30.76,33.7
2025-06-21 15:33:40,178,4125,30.54,33.52
2025-06-21 15:33:54,0,4228,30.7,33.0
2025-06-21 15:34:00,178,4126,30.44,33.24
2025-06-21 15:34:14,0,4229,30.69,32.75
2025-06-21 15:34:21,178,4127,30.44,32.96
2025-06-21 15:34:35,0,4230,30.62,32.43
2025-06-21 15:34:41,178,4128,30.41,32.68
2025-06-21 15:34:55,0,4231,30.62,32.29
2025-06-21 15:35:01,178,4129,30.36,32.36
2025-06-21 15:35:15,0,4232,30.58,31.94
2025-06-21 15:35:22,178,4130,30.37,32.15
2025-06-21 15:35:36,0,4233,30.58,31.84
2025-06-21 15:35:42,178,4131,30.31,31.84
2025-06-21 15:35:56,0,4234,30.51,31.59
2025-06-21 15:36:02,178,4132,30.26,31.8
2025-06-21 15:36:16,0,4235,30.47,31.52
2025-06-21 15:36:23,178,4133,30.25,31.63
2025-06-21 15:36:37,0,4236,30.44,31.45
2025-06-21 15:36:43,178,4134,30.23,31.52
2025-06-21 15:36:57,0,4237,30.44,31.38
2025-06-21 15:37:03,178,4135,30.16,31.45
2025-06-21 15:37:17,0,4238,30.45,31.31
2025-06-21 15:37:23,178,4136,30.13,31.56
2025-06-21 15:37:38,0,4239,30.4,31.31
2025-06-21 15:37:44,178,4137,30.12,31.45
2025-06-21 15:37:58,0,4240,30.4,31.27
2025-06-21 15:38:04,178,4138,30.5,31.17
2025-06-21 15:38:18,0,4241,30.37,31.17
2025-06-21 15:38:24,178,4139,30.5,31.13
2025-06-21 15:38:38,0,4242,30.33,31.17
2025-06-21 15:38:45,178,4140,30.8,31.2
2025-06-21 15:38:59,0,4243,30.3,31.1
2025-06-21 15:39:05,178,4141,30.4,31.3
2025-06-21 15:39:19,0,4244,30.29,31.1
2025-06-21 15:39:25,178,4142,30.2,31.3
2025-06-21 15:39:39,0,4245,30.27,30.99
2025-06-21 15:39:45,178,4143,30.1,30.96
2025-06-21 15:40:00,0,4246,30.29,30.99
2025-06-21 15:40:06,178,4144,29.98,30.85
2025-06-21 15:40:20,0,4247,30.27,30.85
2025-06-21 15:40:26,178,4145,30.0,30.81
2025-06-21 15:40:40,0,4248,30.23,30.89
2025-06-21 15:40:46,178,4146,29.98,30.74
2025-06-21 15:41:01,0,4249,30.19,30.92
2025-06-21 15:41:07,178,4147,29.94,30.67
2025-06-21 15:41:21,0,4250,30.19,30.64
2025-06-21 15:41:27,178,4148,29.93,30.6
2025-06-21 15:41:41,0,4251,30.2,30.67
2025-06-21 15:41:47,178,4149,29.91,30.67
2025-06-21 15:42:02,0,4252,30.13,30.64
2025-06-21 15:42:07,178,4150,29.9,30.53
2025-06-21 15:42:22,0,4253,30.12,30.64
2025-06-21 15:42:28,178,4151,29.94,30.43
2025-06-21 15:42:42,0,4254,30.18,30.67
2025-06-21 15:42:48,178,4152,29.95,30.32
